Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,9092,11,8,12,9111,99.9%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,25226,31,9,34,25266,99.9%
19.51.21.1,809,1,0,1,810,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,5660,7,0,10,5667,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,7870,10,9,18,7889,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,4644,6,3,5,4653,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,44945,62,99,94,45106,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,7044,10,2,10,7056,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,24077,35,31,37,24143,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,27907,41,40,61,27988,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,8555,13,6,10,8574,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,5870,9,5,6,5884,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,70752,109,34,77,70895,99.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.27.1,1904,3,13,2,1920,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,3164,5,0,9,3169,99.8%
16.0 (1657),66103,111,134,325,66348,99.8%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,14837,25,22,35,14884,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,2797,5,6,4,2808,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,13987,25,11,28,14023,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,11020,20,9,14,11049,99.8%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,8237,15,3,12,8255,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,2617,5,3,9,2625,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,174052,336,741,350,175129,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,11383,22,34,12,11439,99.8%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,2589,5,0,4,2594,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,24127,48,20,39,24195,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,8440,17,38,11,8495,99.8%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.128.0,965,2,0,5,967,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,139730,295,341,343,140366,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.70.4.1,1419,3,0,2,1422,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,4250,9,1,6,4260,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,3159,7,13,4,3179,99.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.14.1,1762,4,0,2,1766,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,6549,15,9,9,6573,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.10.1,100550,233,1074,275,101857,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,10301,25,22,21,10348,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,10649,26,13,15,10688,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,24744,61,18,44,24823,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.30.4.1,1125,3,1,2,1129,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,4847,13,0,6,4860,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 22.110.0.2,30474,82,15,37,30571,99.7%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1297,357,1,0,7,358,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,21062,63,70,62,21195,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,86762,260,150,114,87172,99.7%
N/A,988,3,0,2,991,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 21.120.0.9,1970,6,4,2,1980,99.7%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.0.1.1314,3220,10,33,8,3263,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.4.1,1904,6,5,2,1915,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,20159,64,99,22,20322,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.240.0.6,913,3,4,1,920,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,21744,74,12,49,21830,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,2857,10,11,3,2878,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,5101,18,1,6,5120,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,15526,56,30,25,15612,99.6%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.15.3,9024,33,7,10,9064,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,7400,29,8,20,7437,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,5067,20,0,9,5087,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,20742,83,11,35,20836,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,2433,10,6,7,2449,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,10831,47,46,21,10924,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,14402,63,40,25,14505,99.6%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,15654,69,36,17,15759,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,11640,53,67,15,11760,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.25.2,18437,86,13,28,18536,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,585,3,1,5,589,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,20682,108,188,40,20978,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,4015,21,1,10,4037,99.5%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,2862,15,3,3,2880,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,37201,198,494,95,37893,99.5%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.120.1.9,31032,166,0,35,31198,99.5%
iwlwifi,858744,4799,4741,1122,868284,99.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,63297,355,224,95,63876,99.4%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.32.1,13986,79,81,22,14146,99.4%
N/A,2882454,17354,11433,4072,2911241,99.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,70559,432,563,139,71554,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.100.0.4,478,3,0,2,481,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,223107,1439,1937,495,226483,99.4%
Intel(R) Wireless-AC 9462 - 21.90.3.2,910,6,0,1,916,99.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,613174,4171,3147,1355,620492,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,62864,428,333,124,63625,99.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,40959,287,223,67,41469,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,68510,491,250,138,69251,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,42497,313,963,110,43773,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.3.2,1778,13,10,2,1801,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,25918,196,352,39,26466,99.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,5284,40,17,9,5341,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,116775,895,556,256,118226,99.2%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,10253,83,266,23,10602,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,740409,6085,3469,1300,749963,99.2%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,12107,114,274,25,12495,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,144244,1354,940,400,146538,99.1%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.180.0.4,1334,13,0,1,1347,99.0%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.0.8.140,696,7,7,2,710,99.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,176564,1809,1281,368,179654,99.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.1.1,83417,904,988,142,85309,98.9%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.800,507,6,4,2,517,98.8%
Wi-Fi - 16.0 (1657),1243,15,13,10,1271,98.8%
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,55578,681,10,65,56269,98.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,8791,111,133,25,9035,98.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,72080,1002,237,125,73319,98.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,291828,4533,3409,538,299770,98.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,99183,1591,1616,194,102390,98.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,2692,44,21,6,2757,98.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,61129,1006,789,115,62924,98.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.0.6,1217,21,40,2,1278,98.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,37930,641,172,61,38743,98.3%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,2106,36,25,3,2167,98.3%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,903,18,12,2,933,98.1%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.130.0.5,280,6,21,1,307,98.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,80868,1614,93,165,82575,98.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.3.3,4389,91,119,10,4599,98.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,130088,2779,2186,259,135053,97.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,8587,191,58,14,8836,97.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,22281,583,392,27,23256,97.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,14308,458,43,49,14809,96.9%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.897,6438,220,20,8,6678,96.7%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,1719,65,77,5,1861,96.5%
NETGEAR A8000 WiFi 6 & 6E Adapter - 1.0.0.108,165,8,34,1,207,96.1%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,903,39,10,1,952,95.9%
Qualcomm Atheros AR9580 Wireless Network Adapter - 3.0.2.201,1778,83,31,3,1892,95.6%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.70.4.1,1563,99,336,2,1998,95.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,9137,504,159,20,9800,94.9%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,17981,990,254,21,19225,94.9%
Intel(R) Dual Band Wireless-AC 7265 - 22.110.0.2,843,56,174,2,1073,94.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,2118,133,9,4,2260,94.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.1.1,61,4,2,1,67,94.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,8571,565,278,16,9414,94.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.17.1,361,30,22,2,413,92.7%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,3885,358,169,13,4412,91.9%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,455,61,0,3,516,88.2%
Intel(R) Wireless-AC 9560 160MHz - 23.80.1.3,19,3,1,2,23,87.0%
Intel(R) Dual Band Wireless-AC 7260 - 18.33.16.2,2531,730,0,6,3261,77.6%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,151,117,8,1,276,57.6%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.31.1,992,822,1,2,1815,54.7%
N/A,0,1,0,2,1,0.0%
