Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wireless-AC 9560 160MHz - 21.110.2.1,437,1,0,1,438,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,33024,78,94,64,33196,99.8%
Wi-Fi - 16.0 (1657),824,2,2,9,828,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,3270,8,5,5,3283,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,9673,24,7,20,9704,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,13689,35,379,23,14103,99.8%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,15975,42,365,29,16382,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,19879,54,244,43,20177,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,15541,42,27,25,15610,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,11063,30,50,20,11143,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.16.4,2192,6,8,5,2206,99.7%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,720,2,2,2,724,99.7%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.27.1,1424,4,12,2,1440,99.7%
Intel(R) Wireless-AC 9462 - 22.70.0.6,714,2,1,1,717,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.10.0.6,710,2,1,1,713,99.7%
TP-Link Wireless USB Adapter - 1030.38.712.2019,709,2,0,1,711,99.7%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,13797,39,25,24,13861,99.7%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,23074,68,103,37,23245,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,9145,27,31,37,9203,99.7%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,5010,15,0,8,5025,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,36224,111,77,81,36412,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.40.0.7,8930,28,12,17,8970,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,7079,23,43,14,7145,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,147922,493,1441,401,149856,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.3.2,2240,8,4,3,2252,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,17494,63,39,25,17596,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.70.0.6,2737,10,3,3,2750,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,17515,64,6,31,17585,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,19208,71,6,31,19285,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,9913,37,0,22,9950,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,3695,14,11,4,3720,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,24463,94,93,51,24650,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,3855,15,15,13,3885,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,46897,183,301,239,47381,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,21919,86,164,44,22169,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,91947,375,248,282,92570,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,9312,40,15,13,9367,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,64506,281,298,158,65085,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,27967,125,461,70,28553,99.6%
iwlwifi,690596,3093,4514,1092,698203,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,4096,19,5,7,4120,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,13712,66,78,33,13856,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,47785,229,34,68,48048,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,537378,2785,1397,1407,541560,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,760,4,1,1,765,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,11833,64,122,28,12019,99.5%
N/A,2090294,11247,7860,3773,2109401,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,599514,3231,2346,1244,605091,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,369,2,1,1,372,99.5%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,8343,47,21,10,8411,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,23997,139,200,50,24336,99.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,5879,34,2,13,5915,99.4%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,3967,23,0,8,3990,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.1.1,47746,284,407,132,48437,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.2.1,324,2,0,1,326,99.4%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,3509,22,5,5,3536,99.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,157,1,0,1,158,99.4%
Intel(R) Wireless-AC 9560 160MHz - 22.120.0.3,998,7,2,3,1007,99.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,6249,45,41,15,6335,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,4208,35,0,8,4243,99.2%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,3066,26,32,6,3124,99.2%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.0.1.5,714,6,0,1,720,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.10.1,68447,589,63,160,69099,99.1%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,8512,75,80,14,8667,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,5324,47,38,18,5409,99.1%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,3869,34,6,15,3909,99.1%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,770,7,5,2,782,99.1%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,46375,441,31,84,46847,99.1%
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,41023,394,13,62,41430,99.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,155467,1797,1659,253,158923,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,523,6,1,2,530,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,121912,1423,1070,479,124405,98.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,52785,627,37,128,53449,98.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,481,6,2,2,489,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,5103,67,7,9,5177,98.7%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.3.3.854,966,13,0,2,979,98.7%
16.0 (1657),44675,620,66,304,45361,98.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,17671,251,16,38,17938,98.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,73922,1142,1101,285,76165,98.5%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.20.1.1,88,2,41,2,131,98.5%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,683,12,2,2,697,98.3%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.100.0.3,3478,64,54,5,3596,98.2%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,2420,44,2,5,2466,98.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.2.1,4104,83,0,18,4187,98.0%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,2054,43,30,3,2127,98.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,86108,1847,1053,205,89008,97.9%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.897,1932,42,0,4,1974,97.9%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,695,16,5,1,716,97.8%
Intel(R) Wireless-AC 9560 160MHz - 22.80.0.9,250,6,0,1,256,97.7%
Intel(R) Dual Band Wireless-AC 7265 - 22.110.0.2,2278,57,81,1,2416,97.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.0.6,679,20,17,1,716,97.2%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,18393,546,518,27,19457,97.2%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.3.3,3411,105,113,11,3629,97.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,95734,3114,441,271,99289,96.9%
23.70.0.6,2581,85,0,6,2666,96.8%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,3006,114,63,7,3183,96.4%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,2140,97,10,3,2247,95.7%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,13015,625,153,19,13793,95.5%
NETGEAR A8000 WiFi 6 & 6E Adapter - 1.0.0.108,394,22,0,1,416,94.7%
Qualcomm Atheros AR9580 Wireless Network Adapter - 3.0.2.201,1299,114,14,3,1427,92.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,4326,615,255,11,5196,88.2%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,174,68,195,1,437,84.4%
