Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,59140,124,42,68,59306,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,35131,76,159,38,35366,99.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.40.1,6966,16,5,8,6987,99.8%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,5111,12,9,7,5132,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,66753,172,295,104,67220,99.7%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,24286,65,39,28,24390,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.25.2,14175,39,5,16,14219,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,5431,15,4,7,5450,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,15225,43,34,20,15302,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,10616,31,0,12,10647,99.7%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,926,3,0,5,929,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,17775,59,51,27,17885,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.3.2,2040,7,1,2,2048,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.120.1.9,29392,103,21,31,29516,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,153538,592,2073,201,156203,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,302891,1155,484,577,304530,99.6%
N/A,2665076,11130,6124,3586,2682330,99.6%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,940,4,16,1,960,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,8685,37,33,19,8755,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,6981,31,20,10,7032,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,18793,87,208,38,19088,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,30185,139,122,42,30446,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,35030,164,4,61,35198,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,6570,33,16,7,6619,99.5%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,2332,12,58,3,2402,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,4982,29,383,12,5394,99.5%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,21844,120,259,29,22223,99.5%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.32.1,15322,85,113,18,15520,99.5%
Intel(R) Wireless-AC 9462 - 21.90.3.2,951,6,3,1,960,99.4%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,2343,15,0,9,2358,99.4%
iwlwifi,830935,5451,4977,1096,841363,99.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,2642,18,4,3,2664,99.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,3773,26,41,4,3840,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,28222,200,226,40,28648,99.3%
Intel(R) Dual Band Wireless-AC 8260 - 20.10.0.6,948,7,4,1,959,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,566121,4371,3304,778,573796,99.2%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.897,3981,31,0,4,4012,99.2%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,2092,17,12,2,2121,99.2%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,3307,32,11,6,3350,99.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,2154,21,0,2,2175,99.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,5744,57,64,12,5865,99.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,3742,39,5,5,3786,99.0%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,11036,117,111,13,11264,99.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,941,10,6,1,957,99.0%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,912,10,3,1,925,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,17561,195,4,22,17760,98.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,6108,69,9,18,6186,98.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,9084,112,147,19,9343,98.8%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.3,78,1,0,1,79,98.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,18754,257,130,67,19141,98.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,23539,352,316,25,24207,98.5%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,933,18,2,2,953,98.1%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.11.3,1944,39,57,2,2040,98.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,46640,958,854,142,48452,98.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,134,3,5,2,142,97.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.0.6,1177,29,37,2,1243,97.7%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,3633,96,130,4,3859,97.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,34664,916,107,60,35687,97.4%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.3.3,4690,127,79,9,4896,97.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,18309,620,1,28,18930,96.7%
Intel(R) Wireless-AC 9560 160MHz - 23.70.2.3,115,4,0,1,119,96.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,34968,1289,941,79,37198,96.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,35645,1311,169,60,37125,96.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,19509,749,229,31,20487,96.3%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,18172,728,430,22,19330,96.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,42188,2102,248,62,44538,95.3%
Qualcomm Atheros AR9580 Wireless Network Adapter - 3.0.2.201,1189,65,17,2,1271,94.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,8648,482,85,13,9215,94.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.1.1,147,9,11,1,167,94.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,8647,547,311,15,9505,94.2%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.17.1,695,62,42,2,799,92.2%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.130.0.5,1459,150,310,2,1919,92.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,10150,923,10,18,11083,91.7%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,3345,674,4,6,4023,83.2%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,1774,580,13,4,2367,75.5%
Intel(R) Dual Band Wireless-AC 7265 - 22.110.0.2,381,248,355,1,984,74.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,1,958,1,2,960,0.2%
