Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,7591,13,4,16,7608,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,158994,278,339,304,159611,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,44761,83,9,66,44853,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,16225,31,216,24,16472,99.8%
Intel(R) Wireless-AC 9560 160MHz - 21.90.3.2,508,1,1,1,510,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.70.0.6,4901,10,59,15,4970,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.240.0.6,6721,14,68,11,6803,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,25923,54,6,63,25983,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,11791,25,12,23,11828,99.8%
16.0 (1657),48972,105,241,313,49318,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,131224,300,704,327,132228,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,52244,121,34,70,52399,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,6235,15,2,12,6252,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,3678,9,4,11,3691,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 22.110.0.2,28172,71,15,43,28258,99.7%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,2898,8,5,4,2911,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,3578,10,12,5,3600,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,9436,28,20,29,9484,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,4018,12,7,7,4037,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.2.1,326,1,3,1,330,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,54157,166,123,141,54446,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,60980,192,131,135,61303,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,14530,46,26,27,14602,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,17993,57,10,30,18060,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 22.0.1.1,621,2,0,1,623,99.7%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,3090,10,6,6,3106,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,2725,9,2,7,2736,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,8304,28,42,12,8374,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,7127,24,11,11,7162,99.7%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,19196,66,20,35,19282,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,2864,10,0,4,2874,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,25418,95,53,53,25566,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,765,3,0,1,768,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.120.1.9,9656,39,7,14,9702,99.6%
Intel(R) Wireless-AC 9560 160MHz - 22.150.0.3,493,2,0,1,495,99.6%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",716,3,0,5,719,99.6%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,3707,16,105,5,3828,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,488058,2070,1866,1350,491994,99.6%
Intel(R) Wireless-AC 9560 160MHz - 22.40.0.7,699,3,1,4,703,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,2695,12,16,6,2723,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,92506,418,299,247,93223,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,1521,7,2,3,1530,99.5%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,2142,10,8,3,2160,99.5%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.90.0.2,64646,319,179,96,65144,99.5%
Intel(R) Wireless-AC 9260 160MHz - 21.110.1.1,4534,23,1,14,4558,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,6055,31,42,13,6128,99.5%
iwlwifi,637879,3287,4313,1097,645479,99.5%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,4296,22,1,6,4319,99.5%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,4229,23,60,9,4312,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,9796,54,158,24,10008,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,4236,23,3,14,4262,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,461324,2568,1972,1000,465864,99.4%
N/A,2702197,15459,8872,4798,2726528,99.4%
Intel(R) Wireless-AC 9560 160MHz - 23.70.2.3,170,1,0,1,171,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,1598,10,5,3,1613,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,16483,104,11,26,16598,99.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,144557,925,484,308,145966,99.4%
Intel(R) Dual Band Wireless-AC 8265 - 20.90.0.100,757,5,0,1,762,99.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,29469,197,69,113,29735,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,130414,889,437,216,131740,99.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.16.4,2729,19,19,5,2767,99.3%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1255,142,1,0,3,143,99.3%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,2406,17,7,9,2430,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,34831,253,686,109,35770,99.3%
"Wi-Fi  (0x14E4, 0x870) - 16.0 (1657)",134,1,1,1,136,99.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,48824,373,76,114,49273,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.5,4124,33,5,9,4162,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,7435,60,66,16,7561,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,14374,117,69,37,14560,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.4.1,779,7,1,3,787,99.1%
TP-Link Wireless USB Adapter - 1030.38.712.2019,741,7,3,2,751,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,3068,29,0,6,3097,99.1%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,17457,179,76,30,17712,99.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.110.0.5,1884,21,4,5,1909,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,103988,1185,313,269,105486,98.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,21792,264,106,71,22162,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,57862,735,388,226,58985,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,25214,326,378,59,25918,98.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,17185,223,61,40,17469,98.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.150.0.3,219,3,0,1,222,98.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,74160,1036,1052,193,76248,98.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.150.1.1,116,13,824,1,953,98.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.3.3,3136,47,34,9,3217,98.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,2063,33,3,4,2099,98.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,8146,137,39,22,8322,98.4%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.26.2,58,1,0,2,59,98.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,80694,1426,435,285,82555,98.3%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,19910,386,0,36,20296,98.1%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,47,1,1,3,49,98.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,1170,26,30,4,1226,97.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,120390,2686,1186,444,124262,97.8%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.897,1667,40,0,4,1707,97.7%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,951,23,0,3,974,97.6%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,15137,389,2,21,15528,97.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,2487,79,196,3,2762,97.1%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,20150,658,288,29,21096,96.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.1.2,2682,87,6,7,2775,96.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.27.1,1353,47,39,2,1439,96.7%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,14379,514,123,19,15016,96.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,17197,645,21,37,17863,96.4%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.3.3.854,1009,40,27,2,1076,96.3%
Intel(R) Dual Band Wireless-AC 7265 - 22.110.0.2,589,37,142,1,768,95.2%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,2261,117,23,3,2401,95.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,12705,688,137,38,13530,94.9%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,1297,99,20,4,1416,93.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.70.0.6,358,39,0,1,397,90.2%
Intel(R) Wi-Fi 6E AX211 160MHz #2 - 23.90.1.3,3,1,0,1,4,75.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,3757,1419,161,12,5337,73.4%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,129,85,85,1,299,71.6%
