Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wi-Fi 6 AX200 160MHz - 22.120.1.9,29306,117,33,31,29456,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.60.0.6,964,4,0,2,968,99.6%
Intel(R) Dual Band Wireless-AC 7265 - 19.50.1.6,240,1,0,1,241,99.6%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,4961,22,0,4,4983,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,4818,23,0,5,4841,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,292266,1510,710,534,294486,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,34179,182,21,58,34382,99.5%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,6928,37,7,8,6972,99.5%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,19900,108,42,23,20050,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,48235,267,53,104,48555,99.5%
iwlwifi,827012,4773,4208,1077,835993,99.4%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,2891,17,4,4,2912,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,980,6,4,2,990,99.4%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,3392,21,6,5,3419,99.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.100.1.1,2692,17,3,3,2712,99.4%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,2804,18,35,3,2857,99.4%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,2025,13,0,8,2038,99.4%
Intel Corporation Wi-Fi 5(802.11ac) Wireless-AC 9x6x [Thunder Peak] [8086:2526] (rev 29) - iwlwifi,753,5,11,1,769,99.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.5.2,2892,19,0,3,2911,99.3%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.150.0.3,2580,17,2,2,2599,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,543281,3856,2575,730,549712,99.3%
Wi-Fi - 16.0 (1657),281,2,0,3,283,99.3%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,3337,25,34,4,3396,99.3%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,8147,68,738,9,8953,99.2%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,19757,156,63,27,19976,99.2%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,22918,189,54,30,23161,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,34100,312,258,65,34670,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,18798,174,113,57,19085,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,11754,126,31,14,11911,98.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,10694,124,131,13,10949,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,137189,1631,547,162,139367,98.8%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,2066,25,0,3,2091,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,49338,614,885,136,50837,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,8297,103,99,11,8499,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,6545,82,40,9,6667,98.8%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 22.250.0.4,946,14,0,1,960,98.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,18062,270,4,22,18336,98.5%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,934,15,3,1,952,98.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.3.2,2007,36,5,2,2048,98.2%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,8229,149,87,15,8465,98.2%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,920,18,4,2,942,98.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,14969,296,5,24,15270,98.1%
Qualcomm Atheros AR9580 Wireless Network Adapter - 3.0.2.201,1246,27,14,2,1287,97.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,31496,728,609,40,32833,97.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,1603,45,0,3,1648,97.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,30510,959,60,63,31529,97.0%
Intel(R) Dual Band Wireless-AC 3168 - 19.51.21.1,19940,682,0,22,20622,96.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,6988,258,1,14,7247,96.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,21788,904,304,24,22996,96.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.1.1,120,5,1,1,126,96.0%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,913,38,6,1,957,96.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,34186,1442,156,49,35784,96.0%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,18320,787,166,21,19273,95.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,5563,253,0,6,5816,95.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,9954,718,6,16,10678,93.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,155,12,11,2,178,93.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,3195,313,164,4,3672,91.5%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,2896,909,45,5,3850,76.4%
Intel(R) Dual Band Wireless-AC 7265 - 22.110.0.2,115,355,512,1,982,63.8%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,1955,1881,0,2,3836,51.0%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.2,1,1,0,1,2,50.0%
