Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wi-Fi 6 AX201 160MHz - 22.90.0.5,4887,6,10,6,4903,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,6466,8,2,10,6476,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.5.2,2367,3,0,3,2370,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.143.0,2969,4,2,12,2975,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,2966,4,4,6,2974,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.20.0.4,736,1,0,2,737,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.3.3,18266,25,10,30,18301,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,23272,32,12,36,23316,99.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.27.1,1409,2,29,2,1440,99.9%
TP-Link Wireless USB Adapter - 1030.38.712.2019,701,1,6,1,708,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,30982,45,551,104,31578,99.9%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,13482,20,66,21,13568,99.9%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.90.0.2,3989,6,41,9,4036,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.32.1,11245,17,34,18,11296,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,12577,19,6,18,12602,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,25967,41,139,44,26147,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,1776,3,2,10,1781,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,17872,32,11,32,17915,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 22.110.0.2,29613,60,13,42,29686,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,43655,90,8,67,43753,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,122442,254,633,312,123329,99.8%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.1118,16884,35,19,26,16938,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,12858,27,95,35,12980,99.8%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.2,925,2,4,1,931,99.8%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,7026,16,0,14,7042,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.5,3716,9,38,8,3763,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,11126,29,21,31,11176,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.90.0.100,758,2,6,1,766,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,7916,21,20,11,7957,99.7%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.353.0,1879,5,3,6,1887,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,15113,41,34,35,15188,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,29234,80,78,77,29392,99.7%
Intel(R) Wireless-AC 9462 - 22.70.0.6,718,2,0,1,720,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,14671,44,22,28,14737,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,10182,32,2,18,10216,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,1267,4,1,4,1272,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,121763,387,595,240,122745,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,82471,267,446,225,83184,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.2.1,310,1,0,1,311,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,490612,1657,2228,1313,494497,99.7%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,15874,55,95,29,16024,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,34358,124,51,110,34533,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,17211,64,301,30,17576,99.6%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,5016,19,0,7,5035,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,10198,39,19,18,10256,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,7661,30,105,13,7796,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,7100,29,21,15,7150,99.6%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,20405,84,33,36,20522,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.90.0.2,62236,258,257,94,62751,99.6%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,723,3,3,2,729,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,2144,9,3,3,2156,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,66016,297,241,156,66554,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,17498,83,609,47,18190,99.5%
N/A,2658729,12921,8496,4706,2680146,99.5%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.40.2.2,203,1,0,1,204,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.1.1,48381,243,259,117,48883,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,6072,31,41,16,6144,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,70944,372,556,175,71872,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.0.6,7174,38,2,13,7214,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,19736,105,58,50,19899,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.16.4,2480,14,22,4,2516,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,523769,2970,3168,1073,529907,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,2455,14,4,6,2473,99.4%
iwlwifi,636349,3693,4335,1101,644377,99.4%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,7473,46,22,16,7541,99.4%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,3221,21,42,6,3284,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,87622,592,154,177,88368,99.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,2326,16,11,8,2353,99.3%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.120.1.9,9019,70,36,13,9125,99.2%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,1810,15,2,5,1827,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,25985,242,24,60,26251,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,132728,1244,748,221,134720,99.1%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.130.0.5,101,1,0,1,102,99.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,863,9,4,2,876,99.0%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,4973,52,0,15,5025,99.0%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,1999,22,2,4,2023,98.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,1247,14,2,5,1263,98.9%
Intel(R) Dual Band Wireless-AC 3160 - 18.33.17.1,1047,12,5,2,1064,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,9723,115,208,35,10046,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.10.1,38426,509,180,124,39115,98.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,2248,36,432,5,2716,98.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,21184,302,188,28,21674,98.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,2094,32,20,4,2146,98.5%
NETGEAR A8000 WiFi 6 & 6E Adapter - 1.0.0.108,254,4,0,1,258,98.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,67833,1113,891,241,69837,98.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,95293,1594,527,222,97414,98.4%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.25.2,22272,399,0,33,22671,98.2%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,39245,725,177,104,40147,98.2%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,84610,1591,1267,283,87468,98.2%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.3.3,1900,36,19,9,1955,98.2%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,3187,61,41,5,3289,98.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,158792,3083,1555,465,163430,98.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.3.2,1501,29,6,2,1536,98.1%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,1436,34,2,3,1472,97.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.4,251,7,29,1,287,97.6%
Intel(R) Wireless-AC 9560 160MHz - 23.70.2.3,36,1,0,1,37,97.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,8536,244,0,13,8780,97.2%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",506,15,4,3,525,97.1%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,693,21,3,1,717,97.1%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1297,29,1,0,2,30,96.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,5538,258,354,12,6150,95.8%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,761,55,0,3,816,93.3%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.240.0.6,1066,79,1,1,1146,93.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,5343,408,121,15,5872,93.1%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,11487,1246,158,17,12891,90.3%
N/A,1002,157,0,5,1159,86.5%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,187,77,115,1,379,79.7%
Intel(R) Dual Band Wireless-AC 7265 - 22.110.0.2,423,310,34,1,767,59.6%
