Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,28418,46,60,55,28524,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.100.0.3,3695,6,5,6,3706,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,7275,12,15,11,7302,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,10635,18,6,13,10659,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.32.1,13766,24,22,20,13812,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,55914,100,274,114,56288,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,15902,29,8,41,15939,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.240.0.6,1041,2,6,1,1049,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,78937,154,173,126,79264,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,2560,5,0,6,2565,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,189252,394,1158,419,190804,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,10535,22,4,25,10561,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,6470,14,4,16,6488,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,17450,38,50,19,17538,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,55602,121,19,110,55742,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,247370,548,43,338,247961,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.1.1,20064,45,24,67,20133,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,133607,308,645,348,134560,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,18683,43,13,35,18739,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,2986,7,9,8,3002,99.8%
Intel(R) Wireless-AC 9462 - 21.90.3.2,827,2,10,1,839,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.12.5,1671,4,0,2,1675,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,15868,38,5,20,15911,99.8%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,831,2,1,2,834,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.30.0.6,5348,13,31,15,5392,99.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,2462,6,7,3,2475,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,49321,120,19,65,49460,99.8%
Intel(R) Wireless-AC 9260 160MHz - 23.50.0.6,2447,6,1,3,2454,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.40.0.4,9708,24,15,22,9747,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.30.1,53583,142,287,102,54012,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,40925,108,45,47,41078,99.7%
Qualcomm QCA61x4A 802.11ac Wireless Adapter - 12.0.0.926,1870,5,0,3,1875,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,20120,56,22,24,20198,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,12201,34,3,34,12238,99.7%
Wi-Fi - 16.0 (1657),1385,4,3,10,1392,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,9886,29,0,30,9915,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,19739,61,91,51,19891,99.7%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,33530,108,26,55,33664,99.7%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,3992,13,10,7,4015,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,1206,4,0,5,1210,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,675513,2250,2776,1596,680539,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.2.2,44472,150,219,57,44841,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,13082,45,9,25,13136,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,93922,325,521,219,94768,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,49753,172,30,145,49955,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,66444,237,180,123,66861,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 22.110.0.2,31580,113,31,41,31724,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,72591,265,89,182,72945,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,3728,14,8,8,3750,99.6%
16.0 (1657),51897,200,345,312,52442,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,1750,7,8,3,1765,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,10453,44,6,12,10503,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,18960,80,50,29,19090,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.10.1,89167,380,614,259,90161,99.6%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,939,4,1,2,944,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,30886,133,126,64,31145,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,183360,809,608,426,184777,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.120.1.9,27883,126,34,36,28043,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,26904,127,39,35,27070,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,1502,8,183,5,1693,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,37749,181,169,114,38099,99.5%
iwlwifi,748024,3735,5152,1119,756911,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,13067,66,171,28,13304,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,9795,50,199,28,10044,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,16113,82,27,47,16222,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,11788,64,187,18,12039,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,727065,3928,2978,1355,733971,99.5%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.120.0.9,3020,18,1,12,3039,99.4%
N/A,2326128,14022,6963,3857,2347113,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.0.6,949,6,11,2,966,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.1.1,6391,46,4,13,6441,99.3%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,18098,146,278,29,18522,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,23469,199,100,61,23768,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,19896,174,174,29,20244,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,118881,1048,662,326,120591,99.1%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.1.3,1216,11,0,3,1227,99.1%
Intel(R) Wireless-AC 9560 160MHz - 22.140.0.3,2193,20,1,5,2214,99.1%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.16.4,3159,29,22,6,3210,99.1%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,8023,77,132,16,8232,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,28441,280,150,104,28871,99.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,177773,1807,1345,492,180925,99.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,104962,1085,1689,219,107736,99.0%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,1312,14,27,3,1353,99.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,850,9,0,2,859,99.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.230.0.8,6081,66,1,10,6148,98.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,2429,28,68,4,2525,98.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.0.1.5,830,10,0,1,840,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.1.1,64818,797,749,138,66364,98.8%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,2108,26,17,13,2151,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.20.0.6,8329,105,34,12,8468,98.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,610,8,3,3,621,98.7%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,612,8,0,1,620,98.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.50.1.1,915,12,0,2,927,98.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,10110,135,70,15,10315,98.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.26.2,197,3,0,3,200,98.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,7816,122,61,24,7999,98.5%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.27.1,1560,26,61,2,1647,98.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,127063,2223,572,347,129858,98.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,9341,170,78,24,9589,98.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,71598,1339,498,247,73435,98.2%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.3.3,3101,61,59,9,3221,98.1%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.800,200,4,1,2,205,98.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.70.0.6,3214,67,0,6,3281,98.0%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,796,17,5,2,818,97.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,21373,474,314,26,22161,97.9%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.33.2.563,2923,69,19,12,3011,97.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,14517,369,286,42,15172,97.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.5,2757,74,154,5,2985,97.5%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,5512,142,0,8,5654,97.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,299,8,5,1,312,97.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.1.1,36,1,2,1,39,97.4%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,3929,107,12,6,4048,97.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,21378,629,330,62,22337,97.2%
Intel(R) Wireless-AC 9560 160MHz - 22.80.0.9,65,2,0,2,67,97.0%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.897,1900,61,0,5,1961,96.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.3.2,1878,68,11,3,1957,96.5%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,788,38,5,1,831,95.4%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,1853,103,6,3,1962,94.8%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,12553,732,296,17,13581,94.6%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,1960,112,0,4,2072,94.6%
Qualcomm Atheros AR9580 Wireless Network Adapter - 3.0.2.201,1411,86,19,3,1516,94.3%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,456,28,1,3,485,94.2%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.130.0.5,1679,113,0,3,1792,93.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.17.1,250,18,15,2,283,93.6%
Realtek 8812BU Wireless LAN 802.11ac USB NIC - 1030.38.712.2019,818,69,0,1,887,92.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,7575,689,533,21,8797,92.2%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.0.10,7,1,0,2,8,87.5%
Realtek 8821CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.2,100,21,0,1,121,82.6%
