Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.135.0,6356,8,2,10,6366,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,7105,9,3,6,7117,99.9%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.5.2,3948,5,0,3,3953,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.0.4,4612,6,3,8,4621,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,6148,8,5,5,6161,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.70.0.6,6018,8,8,14,6034,99.9%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1327,753,1,0,4,754,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.30.0.11,27743,37,19,51,27799,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.0.3,24512,33,10,34,24555,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.0.4,6503,9,115,9,6627,99.9%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.908,2167,3,8,4,2178,99.9%
MediaTek MT7921 Wi-Fi 6 802.11ax PCIe Adapter - 3.0.1.1317,710,1,1,10,712,99.9%
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,170281,240,161,175,170682,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.10.2.2,64553,92,94,56,64739,99.9%
NETGEAR A6100 WiFi Adapter - 1030.25.701.2017,10771,16,0,9,10787,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,9386,14,2,13,9402,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.40.0.7,174955,264,320,357,175539,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.4.2,89787,136,33,78,89956,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.130.0.5,57890,90,598,70,58578,99.8%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,20726,32,14,18,20772,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,21549,35,2,27,21586,99.8%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.20.1.1,1213,2,3,2,1218,99.8%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,17157,30,43,17,17230,99.8%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.37.2,1709,3,7,2,1719,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.200.2.1,29416,53,320,29,29789,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.0.6,2195,4,3,5,2202,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.25.2,8074,15,16,11,8105,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.2.3,2668,5,15,9,2688,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,5298,10,67,6,5375,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.240.0.6,14262,27,6,26,14295,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,37575,72,93,52,37740,99.8%
Killer Wi-Fi 6 AX500-DBS Wireless Network Adapter - 1.0.0.1769,1041,2,1,2,1044,99.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.10.0.8,518,1,0,1,519,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.0.4,13521,27,234,34,13782,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,15783,32,56,33,15871,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.0.1.1,58478,124,119,105,58721,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.2.3,5124,11,2,10,5137,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.60.1.2,356122,766,391,356,357279,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.40.1.1,2266,5,1,4,2272,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.110.1.1,4071,9,0,4,4080,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.130.0.5,2700,6,0,5,2706,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.90.2.1,28275,65,273,31,28613,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,68889,160,51,69,69100,99.8%
Intel(R) Wireless-AC 9560 160MHz - 23.80.0.7,54940,128,26,96,55094,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.5.2,2485,6,13,3,2504,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,41031,101,56,50,41188,99.8%
16.0 (1657),100229,254,734,350,101217,99.7%
Intel(R) Wireless-AC 9462 - 22.70.0.6,1181,3,1,1,1185,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.1.1,98958,253,412,137,99623,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 22.110.0.2,42175,110,19,42,42304,99.7%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.141.0,1133,3,1,2,1137,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.1.2,10571,28,0,20,10599,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,47809,128,110,79,48047,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.40.0.4,17507,48,53,32,17608,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,1148033,3152,4250,1739,1155435,99.7%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,80658,223,109,94,80990,99.7%
Intel(R) Wireless-AC 9560 160MHz - 22.80.0.9,1022,3,0,2,1025,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.1.3,4759,14,0,8,4773,99.7%
Intel(R) Wireless-AC 9260 160MHz - 22.250.1.2,10970,34,12,11,11016,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,49497,155,46,90,49698,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.80.0.4,1275,4,1,1,1280,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.10.1,113181,356,209,281,113746,99.7%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,2166,7,1,2,2174,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,3692,12,5,8,3709,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.25.2,34949,116,8,44,35073,99.7%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.27.1,2370,8,18,2,2396,99.7%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,4886,17,21,7,4924,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 22.130.0.5,13717,49,19,14,13785,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,27391,98,51,24,27540,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.2.1,559,2,0,1,561,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,133780,483,511,225,134774,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,117559,447,884,184,118890,99.6%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,5267,20,2,8,5289,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.30.1,27386,105,172,36,27663,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,268950,1056,1023,403,271029,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.110.1.1,22301,89,109,49,22499,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,197368,796,1085,360,199249,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.250.0.4,8686,35,20,8,8741,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,247,1,1,1,249,99.6%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.30.0.6,246,1,0,1,247,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.70.4.1,4653,19,1,3,4673,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,85866,354,191,54,86411,99.6%
N/A,483,2,0,2,485,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,25332,110,949,28,26391,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.90.0.2,106385,450,263,95,107098,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,173430,755,629,250,174814,99.6%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,2939,13,0,5,2952,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,92339,412,210,87,92961,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.26.2,445,2,0,1,447,99.6%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,24310,110,63,37,24483,99.6%
Intel(R) Dual Band Wireless-AC 7260 - 17.15.0.5,9390,43,1,9,9434,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,14459,68,105,18,14632,99.5%
Realtek RTL8852AE WiFi 6 802.11ax PCIe Adapter - 6001.10.356.1,4013,19,38,4,4070,99.5%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.11.3,2542,12,4,2,2558,99.5%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.145.600,1837,9,1,3,1847,99.5%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,13980,70,21,12,14071,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,82412,430,307,150,83149,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.190.0.4,44395,238,90,69,44723,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.190.0.4,8349,46,1,17,8396,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,11979,67,70,14,12116,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,4096,23,1,7,4120,99.4%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.10.2,354,2,0,1,356,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.230.0.8,47237,280,997,92,48514,99.4%
iwlwifi,1043663,6121,7426,1111,1057210,99.4%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.60.0.6,3772,22,3,5,3797,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.0.4,31439,191,110,48,31740,99.4%
N/A,4296887,26453,12356,5068,4335696,99.4%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.32.1,20132,128,84,23,20344,99.4%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,3479,24,91,3,3594,99.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,70287,484,370,89,71141,99.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,32462,225,170,41,32857,99.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,211556,1500,1742,343,214798,99.3%
Intel(R) Dual Band Wireless-AC 3165 - 19.51.40.1,5664,41,141,5,5846,99.3%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,119800,870,444,179,121114,99.3%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.190.0.4,6419,48,0,5,6467,99.3%
Intel(R) Wireless-AC 9560 160MHz - 21.80.2.1,7706,59,7,11,7772,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,70190,569,1113,167,71872,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,100254,838,579,140,101671,99.2%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,6710,56,25,17,6791,99.2%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.220.0.4,1901,17,107,2,2025,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,1048559,9043,4655,1449,1062257,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,337713,2965,2548,572,343226,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,184666,1703,1897,216,188266,99.1%
802.11ac Wireless LAN Card - 5.1.22.0,1075,10,0,1,1085,99.1%
Intel(R) Wi-Fi 7 BE200 320MHz - 23.60.1.2,211,2,0,1,213,99.1%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.180.0.4,7893,78,14,12,7985,99.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.60.1.2,24046,242,224,40,24512,99.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.140.0.3,5185,53,36,10,5274,99.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,44897,472,55,65,45424,99.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.50.1.1,284,3,0,1,287,99.0%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,15532,169,316,19,16017,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,296485,3192,2159,527,301836,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.1.3,9799,110,26,9,9935,98.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.100.0.3,18838,222,73,26,19133,98.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.120.1.9,44056,523,18,36,44597,98.8%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.0.10,4469,59,95,26,4623,98.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.10.2.2,3304,48,12,4,3364,98.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,190643,3123,2282,353,196048,98.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,74219,1238,301,142,75758,98.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,129605,2228,1195,264,133028,98.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.3.3,10558,191,165,11,10914,98.2%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,5246,97,107,4,5450,98.2%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,8530,160,129,7,8819,98.2%
Realtek 8822CE Wireless LAN 802.11ac PCI-E NIC - 2024.10.139.1,898,17,3,1,918,98.1%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,1623,32,10,3,1665,98.1%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,26463,604,280,30,27347,97.8%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,16597,426,969,26,17992,97.6%
Intel(R) Wireless-AC 9560 160MHz - 23.70.2.3,244,6,0,2,250,97.6%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 23.32.2.560,573,15,8,1,596,97.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.150.0.3,24646,643,144,36,25433,97.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.3.2,2696,73,6,3,2775,97.4%
Intel(R) Wi-Fi 6E AX210 160MHz - 22.250.1.2,294,8,0,1,302,97.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,36168,1436,891,29,38495,96.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,4790,234,0,5,5024,95.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.17.1,819,46,30,2,895,94.9%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,22769,1296,268,20,24333,94.7%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,1109,64,14,1,1187,94.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.1.1,258,19,14,1,291,93.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.4,12923,1171,1,14,14095,91.7%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.3.3.854,806,85,0,2,891,90.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,5916,893,392,15,7201,87.6%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,72,69,3,1,144,52.1%
Intel(R) Dual Band Wireless-AC 7265 - 22.110.0.2,339,610,324,2,1273,52.1%
