Adapter-Driver,Good Sum,Critical Sum,Warning Sum,Client Count,Total Sum,Good Roaming Calculation (%)
Intel(R) Wireless-AC 9560 160MHz - 21.20.1.1,102382,101,208,175,102691,99.9%
Intel(R) Wireless-AC 9260 160MHz - 21.50.1.1,2024,2,0,4,2026,99.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.10.0.8,5982,6,14,9,6002,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.60.1.2,43652,46,54,76,43752,99.9%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.170.0.3,3697,4,5,6,3706,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.50.0.6,12705,14,47,35,12766,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.90.0.5,28802,32,15,37,28849,99.9%
"Wi-Fi  (0x14E4, 0x4387) - 16.0 (1657)",894,1,2,7,897,99.9%
16.0 (1657),49964,58,110,332,50132,99.9%
Intel(R) Wireless-AC 9260 160MHz - 22.170.0.3,12048,15,0,17,12063,99.9%
Intel(R) Wireless-AC 9560 160MHz - 22.30.0.11,4767,6,0,9,4773,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.230.0.8,21824,28,6,49,21858,99.9%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.824,770,1,0,2,771,99.9%
Qualcomm FastConnect 6900 Wi-Fi 6E Dual Band Simultaneous (DBS) WDI Network Adapter - 1.0.0.1694,3008,4,0,7,3012,99.9%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.32.1,11146,16,31,16,11193,99.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.4.1,2023,3,16,4,2042,99.9%
Intel(R) Wireless-AC 9560 160MHz - 23.20.1.1,3724,6,0,8,3730,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.0.4,19207,31,2,25,19240,99.8%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.110.1.1,38879,65,52,62,38996,99.8%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.80.0.7,4784,8,2,12,4794,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.40.1.1,1148,2,0,4,1150,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.70.0.6,25084,47,442,28,25573,99.8%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.90.0.2,5233,10,3,10,5246,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.20.1.1,117178,226,569,322,117973,99.8%
Intel(R) Wireless-AC 9560 160MHz - 22.170.0.3,1991,4,11,9,2006,99.8%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.90.0.2,3727,8,36,9,3771,99.8%
Intel(R) Dual Band Wireless-AC 8260 - 22.110.0.2,42941,93,8,65,43042,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.3.3,12743,28,10,23,12781,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.110.0.5,2207,5,1,7,2213,99.8%
Intel(R) Dual Band Wireless-AC 8265 - 22.110.0.2,28022,67,15,41,28104,99.8%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.1.3,30718,78,117,56,30913,99.7%
Realtek RTL8852BE WiFi 6 802.11ax PCIe Adapter - 6001.15.149.100,11725,30,0,20,11755,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.250.10.1,3891,10,14,15,3915,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.90.0.2,139020,366,225,296,139611,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.1.1,42241,116,239,117,42596,99.7%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.27.1,1406,4,28,2,1438,99.7%
Intel(R) Dual Band Wireless-AC 8260 - 20.10.0.6,712,2,5,1,719,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.220.0.4,7470,21,13,18,7504,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.0.6,3491,10,8,6,3509,99.7%
Intel(R) Wireless-AC 9260 160MHz - 22.30.0.11,2405,7,2,4,2414,99.7%
Intel(R) Wireless-AC 9560 160MHz - 21.40.1.4,674,2,0,1,676,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.30.0.6,58163,175,104,123,58442,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.27.1,7165,22,99,11,7286,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.200.2.1,51295,160,100,112,51555,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.32.1,25830,81,51,55,25962,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.0.10,10924,35,2,26,10961,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.18.2,6405,21,27,13,6453,99.7%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.21.2,12777,43,30,27,12850,99.7%
Intel(R) Wireless-AC 9560 160MHz - 22.250.1.2,21767,74,34,36,21875,99.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.80.0.7,104721,363,339,260,105423,99.7%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.60.1.2,485593,1714,1423,1373,488730,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 23.90.0.2,61267,225,189,92,61681,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.1.3,3809,14,13,8,3836,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.2.1,2143,8,6,3,2157,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.80.1.1,7782,30,120,16,7932,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.200.2.1,59062,231,178,142,59471,99.6%
TP-Link Wireless USB Adapter - 1030.38.712.2019,747,3,5,2,755,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.160.0.3,15391,63,181,26,15635,99.6%
Intel(R) Wireless-AC 9260 160MHz - 22.220.0.4,3878,16,3,6,3897,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.30.0.6,37626,158,333,117,38117,99.6%
Intel(R) Wireless-AC 9462 - 22.70.0.6,712,3,0,1,715,99.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 21.60.2.1,467,2,0,1,469,99.6%
Intel(R) Wireless-AC 9560 160MHz - 22.250.0.4,21007,90,0,33,21097,99.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.240.0.6,16054,70,11,37,16135,99.6%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.18.2,3412,15,12,5,3439,99.6%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.130.0.5,32066,146,115,107,32327,99.5%
Intel Corporation Wireless-AC 9260 [8086:2526] (rev 29) - iwlwifi,16425,78,111,29,16614,99.5%
Intel(R) Dual Band Wireless-AC 8260 - 20.70.23.1,7343,35,16,11,7394,99.5%
Intel(R) Dual Band Wireless-AC 8260 - 20.50.0.4,2458,12,13,4,2483,99.5%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.0.3,2546,13,0,5,2559,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.3.2,1330,7,2,2,1339,99.5%
N/A,2647707,14026,7295,4677,2669028,99.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.50.0.6,17276,92,39,27,17407,99.5%
Intel(R) Dual Band Wireless-AC 8265 - 22.160.0.4,17085,93,17,24,17195,99.5%
iwlwifi,641219,3579,4700,1097,649498,99.4%
N/A,1637,10,0,5,1647,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.10.0.7,29596,184,132,72,29912,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 21.110.2.1,322,2,0,1,324,99.4%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.80.0.7,25289,160,148,65,25597,99.4%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.90.0.2,145942,1057,231,275,147230,99.3%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.170.2.1,72421,531,339,269,73291,99.3%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.3.3,3957,31,60,9,4048,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.250.1.2,141940,1129,1223,226,144292,99.2%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.16.4,2811,23,22,5,2856,99.2%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.60.1.2,11299,93,1,30,11393,99.2%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 3.3.3.854,237,2,0,1,239,99.2%
Intel(R) Wireless-AC 9260 160MHz - 23.40.0.4,710,6,0,1,716,99.2%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.60.1.2,474978,4056,2030,1022,481064,99.2%
MediaTek Wi-Fi 6E MT7922 (RZ616) 160MHz PCIe Adapter - 3.3.0.800,647,6,1,3,654,99.1%
Intel(R) Wireless-AC 9560 160MHz - 20.110.0.3,208,2,0,2,210,99.0%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.120.1.9,8788,115,4,14,8907,98.7%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.0.4,94110,1260,996,243,96366,98.7%
Killer(R) Wi-Fi 6 AX1650s 160MHz Wireless Network Adapter (201D2W) - 23.60.1.2,5137,73,157,11,5367,98.6%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.40.2.575,5928,83,83,11,6094,98.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.20.1.1,81860,1196,883,190,83939,98.6%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.170.2.1,110360,1653,1436,422,113449,98.5%
Intel(R) Dual Band Wireless-AC 8265 - 20.70.24.1,2625,39,3,6,2667,98.5%
Intel(R) Wi-Fi 6 AX201 160MHz - 23.40.1.1,737,11,0,2,748,98.5%
Intel(R) Wi-Fi 6E AX210 160MHz - 23.40.0.4,51,1,1,2,53,98.1%
Intel(R) Dual Band Wireless-AC 8265 - 20.50.0.5,97,2,0,1,99,98.0%
Intel(R) Wi-Fi 6E AX211 160MHz - 22.220.1.1,19807,428,375,29,20610,97.9%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.160.0.3,49796,1107,652,225,51555,97.9%
Intel(R) Wi-Fi 6E AX211 160MHz - 23.100.0.4,803,19,3,4,825,97.7%
MediaTek Wi-Fi 6 MT7921 Wireless LAN Card - 24.34.2.571,116,3,8,1,127,97.6%
Intel(R) Wi-Fi 6 AX200 160MHz - 22.240.0.6,977,32,3,1,1012,96.8%
Qualcomm Atheros AR9580 Wireless Network Adapter - 10.1.10.5,964,40,7,2,1011,96.0%
Realtek RTL8811AU Wireless LAN 802.11ac USB 2.0 Network Adapter - 1030.44.822.2023,13956,763,212,19,14931,94.9%
Intel(R) Dual Band Wireless-AC 7265 - 19.51.12.3,2614,271,7,3,2892,90.6%
Intel(R) Dual Band Wireless-AC 7265 - 22.110.0.2,522,84,161,1,767,89.0%
Intel(R) Wi-Fi 6 AX201 160MHz - 22.120.0.3,3338,817,173,10,4328,81.1%
